tx_id,customer_id,amount,timestamp,merchant_category,segment,age,income,is_fraud,amount_risk_bucket,is_night_tx
TX007607,C0299,689.94,2024-08-17 21:23:32,Electronics,Standard,47,"31,105.00",0,Low,0
TX006866,C0238,689.79,2024-06-08 19:21:43,Travel,Standard,40,"61,803.00",0,Low,0
TX004610,C0409,687.96,2024-01-14 18:34:11,Travel,Standard,39,"63,047.00",0,Low,0
TX005387,C0330,687.27,2024-04-19 23:58:33,Travel,Standard,45,"53,052.00",0,Low,0
TX003407,C0383,685.93,2024-01-01 23:59:05,Travel,Standard,18,"57,880.00",0,Low,0
TX006535,C0271,684.62,2024-09-17 08:49:22,Travel,Basic,55,"41,074.00",0,Low,0
TX004217,C0187,684.41,2024-06-21 00:59:07,Travel,Premium,43,"80,350.00",0,Low,1
TX003003,C0277,683.82,2024-09-07 19:31:30,Travel,Standard,40,"56,563.00",0,Low,0
TX000964,C0141,683.7,2024-12-09 04:57:25,Travel,Basic,40,"20,193.00",0,Low,1
TX004520,C0128,683.54,2024-02-17 08:49:21,Travel,Student,31,"23,569.00",0,Low,0
TX001254,C0365,682.31,2024-10-16 00:19:26,Electronics,Student,46,"17,233.00",0,Low,1
TX005606,C0116,682.18,2024-08-25 21:22:50,ATM Withdrawal,Standard,41,"57,963.00",0,Low,0
TX006301,C0238,682.05,2024-08-16 02:41:00,Travel,Standard,40,"61,803.00",0,Low,1
TX001275,C0359,680.06,2024-04-13 06:08:51,Travel,Standard,41,"73,415.00",0,Low,0
TX007408,C0326,678.96,2024-08-06 21:55:03,Electronics,Premium,23,"99,294.00",0,Low,0
TX005723,C0449,678.33,2024-06-23 22:23:57,Travel,Standard,31,"69,243.00",0,Low,0
TX001968,C0008,678.06,2024-10-27 12:38:14,Electronics,Standard,47,"74,176.00",1,Low,0
TX007969,C0279,676.01,2024-05-30 05:41:41,Travel,Premium,38,"67,381.00",0,Low,0
TX000132,C0022,675.39,2024-01-22 03:25:28,Travel,Student,35,"15,746.00",1,Low,1
TX006762,C0186,674.66,2024-08-16 12:16:41,Electronics,Student,46,"13,602.00",0,Low,0
TX000048,C0382,673.11,2024-04-11 11:02:55,Electronics,Standard,30,"60,899.00",1,Low,0
TX002182,C0169,672.64,2024-02-29 07:03:51,Electronics,Standard,35,"49,563.00",0,Low,0
TX006487,C0321,671.89,2024-12-02 22:27:51,Travel,Standard,39,"44,897.00",0,Low,0
TX003647,C0044,669.95,2024-10-18 13:40:42,Electronics,Premium,34,"73,077.00",0,Low,0
TX001799,C0264,669.75,2024-03-29 11:55:56,Electronics,Standard,25,"50,127.00",0,Low,0
TX001092,C0387,669.5,2024-01-25 12:05:16,Travel,Student,42,"17,832.00",0,Low,0
TX000622,C0260,669.08,2024-02-14 00:56:43,Electronics,Student,47,"19,039.00",0,Low,1
TX007072,C0178,667.9,2024-06-13 05:22:53,Electronics,Standard,55,"35,755.00",0,Low,0
TX007830,C0068,667.54,2024-03-15 14:24:55,Electronics,Basic,50,"35,672.00",0,Low,0
TX007978,C0205,666.21,2024-12-05 10:56:51,Travel,Standard,21,"69,970.00",0,Low,0
TX004093,C0350,665.74,2024-10-20 10:15:02,Travel,Basic,35,"20,208.00",0,Low,0
TX005079,C0425,665.42,2024-04-20 08:18:29,Electronics,Standard,45,"55,849.00",0,Low,0
TX005839,C0158,664.9,2024-06-11 12:26:42,Travel,Standard,43,"58,910.00",0,Low,0
TX007697,C0243,664.47,2024-12-29 06:58:17,Electronics,Standard,44,"63,961.00",0,Low,0
TX001005,C0494,664.26,2024-05-10 21:58:58,Travel,Basic,27,"23,972.00",0,Low,0
TX006761,C0415,661.87,2024-06-08 01:30:25,Travel,Premium,41,"89,249.00",0,Low,1
TX002469,C0483,661.42,2024-03-27 11:38:50,Electronics,Basic,18,"25,155.00",0,Low,0
TX007052,C0150,661.37,2024-01-18 18:10:59,Travel,Student,41,"18,534.00",0,Low,0
TX006914,C0497,661,2024-02-23 03:19:06,Travel,Basic,25,"46,107.00",0,Low,1
TX002139,C0323,660.74,2024-05-24 20:48:45,Electronics,Standard,28,"42,469.00",0,Low,0
TX003209,C0050,660.45,2024-11-28 16:52:30,Travel,Basic,18,"21,439.00",0,Low,0
TX006946,C0039,658.53,2024-07-17 17:09:55,Travel,Standard,22,"61,600.00",0,Low,0
TX004872,C0355,657.23,2024-07-22 13:27:37,Entertainment,Student,37,"16,323.00",0,Low,0
TX003824,C0433,656.87,2024-07-19 15:03:43,Travel,Student,34,"10,161.00",0,Low,0
TX007134,C0211,655.63,2024-01-22 08:28:32,Electronics,Student,44,"17,451.00",1,Low,0
TX007395,C0258,654.02,2024-01-21 22:06:09,Travel,Standard,29,"35,153.00",0,Low,0
TX002687,C0451,653.13,2024-10-08 13:43:45,Travel,Basic,37,"9,568.00",0,Low,0
TX001855,C0068,651.03,2024-10-15 15:07:29,Travel,Basic,50,"35,672.00",0,Low,0
TX001743,C0372,649.78,2024-05-29 18:54:21,Travel,Basic,43,"22,768.00",0,Low,0
TX001117,C0284,649.31,2024-05-14 03:50:05,Electronics,Basic,23,"21,171.00",0,Low,1
TX000784,C0035,649.14,2024-07-04 17:43:07,Electronics,Standard,47,"46,672.00",0,Low,0
TX007535,C0330,648.59,2024-05-11 01:39:14,Travel,Standard,45,"53,052.00",0,Low,1
TX004228,C0076,648.26,2024-07-29 04:49:13,Electronics,Standard,47,"44,784.00",0,Low,1
TX002622,C0369,648.12,2024-06-29 15:12:59,Electronics,Student,39,"15,677.00",0,Low,0
TX002410,C0404,646.12,2024-09-10 02:30:14,Electronics,Student,38,"16,286.00",1,Low,1
TX000607,C0283,642.87,2024-06-28 03:35:41,Electronics,Standard,57,"40,171.00",0,Low,1
TX007087,C0327,639.97,2024-09-15 03:08:51,Electronics,Basic,51,"35,070.00",0,Low,1
TX000268,C0162,639.93,2024-12-26 08:09:41,Travel,Standard,47,"72,590.00",0,Low,0
TX007346,C0039,637.38,2024-01-25 00:19:21,ATM Withdrawal,Standard,22,"61,600.00",0,Low,1
TX004692,C0240,636.01,2024-12-27 09:47:39,Travel,Student,48,"18,856.00",0,Low,0
TX002255,C0495,635.56,2024-03-31 00:07:44,Travel,Basic,56,"33,679.00",0,Low,1
TX006617,C0365,635.52,2024-01-29 01:04:43,Travel,Student,46,"17,233.00",1,Low,1
TX001879,C0084,634.28,2024-02-13 03:38:58,Electronics,Standard,31,"66,406.00",0,Low,1
TX005268,C0246,634.2,2024-03-09 16:52:01,Travel,Basic,33,"41,005.00",0,Low,0
TX003191,C0153,633.94,2024-02-29 16:22:45,Travel,Student,29,"20,906.00",0,Low,0
TX004937,C0247,633.8,2024-07-17 09:04:12,Electronics,Standard,32,"52,749.00",1,Low,0
TX001523,C0214,632.82,2024-09-25 12:30:42,Travel,Standard,45,"83,710.00",1,Low,0
TX004124,C0096,631.78,2024-05-28 14:29:57,Electronics,Standard,20,"24,373.00",0,Low,0
TX003417,C0096,631.7,2024-04-03 09:36:53,Travel,Standard,20,"24,373.00",0,Low,0
TX004324,C0180,631.51,2024-11-02 01:24:56,Travel,Standard,70,"47,593.00",0,Low,1
TX007438,C0376,631.06,2024-10-06 10:04:00,Travel,Premium,28,"108,274.00",0,Low,0
TX002280,C0109,629.79,2024-07-29 04:42:09,Travel,Basic,41,"35,585.00",0,Low,1
TX001029,C0250,629.76,2024-02-22 19:28:00,Electronics,Standard,42,"55,233.00",0,Low,0
TX002302,C0289,628.38,2024-03-29 08:06:19,Travel,Premium,41,"60,311.00",0,Low,0
TX002782,C0426,627.63,2024-03-27 10:07:13,Travel,Student,54,"17,118.00",0,Low,0
TX005502,C0155,626.51,2024-12-14 06:24:02,Electronics,Premium,41,"71,233.00",0,Low,0
TX006448,C0291,625.52,2024-07-03 19:29:25,Travel,Student,35,"11,070.00",0,Low,0
TX002293,C0402,624.12,2024-09-15 13:17:43,Electronics,Basic,30,"27,677.00",0,Low,0
TX004605,C0291,623.89,2024-04-10 17:23:04,Travel,Student,35,"11,070.00",0,Low,0
TX007166,C0155,622.83,2024-03-15 06:16:57,Travel,Premium,41,"71,233.00",0,Low,0
TX001737,C0387,619.9,2024-12-12 02:16:38,Healthcare,Student,42,"17,832.00",0,Low,1
TX001614,C0421,618.26,2024-10-06 22:33:39,Travel,Standard,62,"39,023.00",0,Low,0
TX002609,C0376,616.79,2024-08-09 18:30:55,Travel,Premium,28,"108,274.00",0,Low,0
TX003478,C0211,616.45,2024-12-22 22:21:54,Electronics,Student,44,"17,451.00",0,Low,0
TX002204,C0016,615.49,2024-12-28 07:03:08,Electronics,Standard,31,"58,287.00",0,Low,0
TX005267,C0101,615.36,2024-06-22 07:52:24,Electronics,Student,21,"22,190.00",0,Low,0
TX003555,C0425,612.53,2024-06-15 19:43:22,Travel,Standard,45,"55,849.00",0,Low,0
TX005006,C0330,612.45,2024-03-06 15:59:14,Travel,Standard,45,"53,052.00",0,Low,0
TX002793,C0028,612.09,2024-08-01 10:02:32,Travel,Basic,42,"24,399.00",0,Low,0
TX006579,C0461,611.96,2024-11-21 19:48:18,Travel,Standard,61,"46,806.00",0,Low,0
TX002235,C0357,611.45,2024-04-28 10:00:34,Online Shopping,Basic,37,"14,050.00",0,Low,0
TX001291,C0099,610.3,2024-02-21 14:54:45,Electronics,Basic,38,"21,987.00",0,Low,0
TX007838,C0471,610.27,2024-08-22 21:57:14,Travel,Standard,34,"54,590.00",0,Low,0
TX002572,C0480,610.03,2024-12-26 16:14:13,Electronics,Standard,51,"51,860.00",0,Low,0
TX000031,C0111,609.91,2024-10-21 14:26:37,Electronics,Standard,18,"68,427.00",0,Low,0
TX006109,C0346,609.4,2024-12-15 13:52:12,Electronics,Basic,40,"28,371.00",0,Low,0
TX007836,C0163,608.86,2024-04-29 23:19:23,Electronics,Basic,51,"34,348.00",0,Low,0
TX004259,C0469,608.72,2024-12-06 02:57:30,Travel,Premium,31,"125,897.00",0,Low,1
TX004679,C0476,607.95,2024-10-10 12:31:18,Travel,Standard,35,"80,675.00",0,Low,0
TX004527,C0420,607.57,2024-08-28 03:23:24,Electronics,Basic,38,"19,505.00",0,Low,1
TX002777,C0414,606.97,2024-10-26 06:52:29,ATM Withdrawal,Standard,53,"62,120.00",0,Low,0
TX005398,C0478,606.52,2024-06-12 19:40:07,Travel,Premium,41,"41,593.00",0,Low,0
TX001043,C0338,605.73,2024-09-29 04:01:40,Travel,Premium,34,"167,391.00",1,Low,1
TX004980,C0185,605.67,2024-02-19 02:37:16,Travel,Standard,35,"49,770.00",1,Low,1
TX005049,C0333,605.38,2024-10-31 19:31:34,Travel,Basic,38,"37,711.00",0,Low,0
TX000989,C0344,605.37,2024-09-27 22:16:35,Travel,Standard,31,"79,425.00",1,Low,0
TX001795,C0307,604.33,2024-09-11 02:27:38,Travel,Standard,53,"56,834.00",0,Low,1
TX005478,C0467,602.89,2024-09-18 02:54:24,Electronics,Basic,45,"30,956.00",1,Low,1
TX006541,C0308,602.57,2024-05-01 11:52:33,Electronics,Standard,30,"63,149.00",0,Low,0
TX007949,C0279,601.74,2024-08-07 18:49:41,Travel,Premium,38,"67,381.00",0,Low,0
TX000286,C0486,601.56,2024-11-26 10:44:51,Travel,Basic,20,"26,096.00",0,Low,0
TX001559,C0462,600.1,2024-05-14 15:39:42,Travel,Premium,38,"101,754.00",0,Low,0
TX004779,C0498,599.38,2024-03-24 00:16:08,Electronics,Basic,35,"31,092.00",0,Low,1
TX001220,C0030,598.54,2024-03-13 00:06:03,Electronics,Standard,34,"32,152.00",0,Low,1
TX000988,C0265,596.4,2024-06-01 23:33:01,Electronics,Student,34,"8,000.00",0,Low,0
TX002218,C0162,595.86,2024-08-19 08:58:18,Travel,Standard,47,"72,590.00",0,Low,0
TX007047,C0412,595.59,2024-04-20 16:33:29,Travel,Standard,24,"54,863.00",0,Low,0
TX001512,C0401,593.75,2024-08-08 20:37:50,Electronics,Standard,18,"68,786.00",0,Low,0
TX005688,C0350,593.25,2024-11-06 20:27:57,Electronics,Basic,35,"20,208.00",0,Low,0
TX000514,C0344,593.02,2024-05-18 09:08:44,Travel,Standard,31,"79,425.00",0,Low,0
TX005932,C0023,592.89,2024-06-11 03:22:13,Travel,Basic,38,"26,428.00",0,Low,1
TX006025,C0199,592.64,2024-06-25 23:42:55,Electronics,Premium,38,"111,979.00",0,Low,0
TX007863,C0473,589.81,2024-02-21 15:49:13,Travel,Basic,19,"26,453.00",0,Low,0
TX004106,C0271,589.2,2024-05-08 21:23:53,Electronics,Basic,55,"41,074.00",0,Low,0
TX002056,C0114,589.16,2024-06-23 19:20:48,Travel,Basic,67,"25,718.00",0,Low,0
TX005322,C0499,586.28,2024-08-19 07:06:14,Electronics,Standard,27,"49,520.00",0,Low,0
TX000234,C0227,586.21,2024-09-03 10:51:43,Travel,Basic,38,"35,109.00",0,Low,0
TX007028,C0038,586.19,2024-09-16 13:40:44,Electronics,Basic,18,"12,409.00",0,Low,0
TX002953,C0347,585.48,2024-09-10 03:35:20,ATM Withdrawal,Basic,20,"25,346.00",0,Low,1
TX007919,C0281,585.43,2024-08-21 23:35:12,Travel,Premium,39,"39,211.00",0,Low,0
TX006720,C0239,583.41,2024-11-16 00:22:36,Travel,Standard,30,"51,337.00",0,Low,1
TX001077,C0210,582.13,2024-08-25 14:01:47,Electronics,Standard,75,"39,401.00",0,Low,0
TX000309,C0313,581.71,2024-10-17 14:01:53,ATM Withdrawal,Basic,47,"18,779.00",0,Low,0
TX005485,C0473,581.65,2024-02-24 07:57:48,Electronics,Basic,19,"26,453.00",0,Low,0
TX005578,C0063,580.26,2024-12-24 12:00:30,Electronics,Student,24,"17,279.00",0,Low,0
TX005388,C0189,579.74,2024-09-29 08:16:43,Electronics,Premium,27,"101,458.00",0,Low,0
TX007323,C0007,579.59,2024-02-09 08:41:02,Travel,Premium,56,"90,862.00",0,Low,0
TX007080,C0074,579.52,2024-05-24 07:40:43,Travel,Basic,56,"18,553.00",0,Low,0
TX000806,C0284,579.35,2024-02-24 05:41:45,Travel,Basic,23,"21,171.00",0,Low,0
TX007271,C0289,578.69,2024-02-16 19:26:18,Travel,Premium,41,"60,311.00",0,Low,0
TX006238,C0134,578.66,2024-05-04 13:24:25,Travel,Basic,43,"21,817.00",0,Low,0
TX000215,C0437,578.02,2024-12-15 10:06:09,Electronics,Standard,57,"51,798.00",0,Low,0
TX002363,C0113,578.01,2024-09-04 03:44:26,Electronics,Premium,38,"121,486.00",1,Low,1
TX001414,C0152,577.57,2024-08-12 09:43:55,Travel,Premium,42,"42,708.00",0,Low,0
TX006183,C0451,577.44,2024-05-19 15:51:53,Electronics,Basic,37,"9,568.00",0,Low,0
TX001330,C0425,577.28,2024-10-08 10:49:00,Travel,Standard,45,"55,849.00",0,Low,0
TX001409,C0277,577.26,2024-01-06 23:58:25,Travel,Standard,40,"56,563.00",0,Low,0
TX003083,C0340,577.08,2024-07-02 06:24:31,Travel,Premium,31,"139,173.00",0,Low,0
TX003127,C0276,576.94,2024-05-19 19:27:38,Travel,Standard,43,"59,217.00",0,Low,0
TX005938,C0027,576.78,2024-06-03 16:46:12,Online Shopping,Student,24,"15,531.00",0,Low,0
TX005870,C0179,576.56,2024-05-16 02:44:05,Electronics,Student,34,"18,985.00",0,Low,1
TX003803,C0471,576.46,2024-08-05 18:41:48,Electronics,Standard,34,"54,590.00",1,Low,0
TX001754,C0340,575.7,2024-04-24 12:28:21,Electronics,Premium,31,"139,173.00",0,Low,0
TX001622,C0475,573.8,2024-10-20 17:04:05,Online Shopping,Premium,57,"84,811.00",0,Low,0
TX007822,C0253,573.63,2024-04-22 17:30:50,Electronics,Basic,63,"42,756.00",0,Low,0
TX001071,C0450,571.31,2024-07-12 15:40:40,Travel,Basic,25,"18,120.00",0,Low,0
TX007511,C0435,571.18,2024-11-11 01:21:14,Travel,Basic,56,"42,246.00",0,Low,1
TX007536,C0426,570.72,2024-01-31 01:59:10,Travel,Student,54,"17,118.00",0,Low,1
TX004180,C0494,570.09,2024-08-30 03:35:41,Travel,Basic,27,"23,972.00",0,Low,1
TX001211,C0475,569.44,2024-02-11 14:52:24,Travel,Premium,57,"84,811.00",0,Low,0
TX000140,C0463,567.36,2024-02-16 20:42:33,Electronics,Student,29,"9,084.00",0,Low,0
TX000764,C0252,566.76,2024-03-15 07:10:12,Travel,Standard,49,"33,399.00",0,Low,0
TX007780,C0102,566.71,2024-05-26 18:44:30,Travel,Basic,32,"35,126.00",0,Low,0
TX003499,C0390,565.48,2024-06-28 10:50:10,Electronics,Premium,31,"50,063.00",0,Low,0
TX006767,C0207,564.31,2024-06-22 00:08:39,Travel,Standard,44,"86,325.00",0,Low,1
TX005262,C0301,563.89,2024-04-26 02:47:42,Travel,Standard,28,"54,705.00",0,Low,1
TX005271,C0401,559.84,2024-11-02 14:04:23,Travel,Standard,18,"68,786.00",0,Low,0
TX003949,C0017,559.77,2024-06-24 18:05:09,Travel,Standard,25,"58,740.00",0,Low,0
TX004774,C0438,559.27,2024-02-02 01:05:03,Electronics,Standard,21,"77,360.00",0,Low,1
TX006732,C0474,559.1,2024-08-08 11:30:11,Electronics,Standard,54,"41,727.00",0,Low,0
TX000761,C0039,558.99,2024-10-03 02:26:31,Electronics,Standard,22,"61,600.00",0,Low,1
TX005547,C0327,558.15,2024-10-21 14:13:42,Travel,Basic,51,"35,070.00",0,Low,0
TX006157,C0118,556.84,2024-02-14 19:23:47,Travel,Premium,23,"69,324.00",0,Low,0
TX002412,C0280,556.76,2024-06-01 15:46:28,Electronics,Student,33,"13,877.00",0,Low,0
TX005346,C0039,556.7,2024-10-22 05:55:37,Travel,Standard,22,"61,600.00",0,Low,0
TX005564,C0001,556.48,2024-01-19 05:37:55,Travel,Basic,43,"28,663.00",0,Low,0
TX007207,C0353,555.89,2024-06-14 05:48:37,Electronics,Standard,48,"58,506.00",0,Low,0
TX001444,C0128,555.56,2024-09-10 19:36:35,Travel,Student,31,"23,569.00",0,Low,0
TX000502,C0112,553.41,2024-01-10 20:13:34,Travel,Basic,37,"35,081.00",0,Low,0
TX001492,C0013,553.35,2024-05-08 16:25:10,Travel,Standard,40,"64,682.00",0,Low,0
TX007285,C0320,553.17,2024-06-14 16:23:34,Travel,Premium,36,"127,432.00",0,Low,0
TX003562,C0383,553.09,2024-08-02 21:59:07,Electronics,Standard,18,"57,880.00",0,Low,0
TX006656,C0098,551.62,2024-02-02 13:17:22,Online Shopping,Basic,41,"24,544.00",0,Low,0
TX001250,C0489,550.38,2024-08-12 11:28:24,Travel,Basic,58,"35,936.00",0,Low,0
TX002949,C0122,549.64,2024-12-16 15:23:59,Electronics,Basic,27,"26,128.00",0,Low,0
TX002865,C0029,549.39,2024-04-12 02:50:15,Electronics,Basic,30,"39,560.00",0,Low,1
TX007458,C0199,548.33,2024-03-28 15:42:48,Travel,Premium,38,"111,979.00",0,Low,0
TX000845,C0068,546.13,2024-11-07 02:30:36,Electronics,Basic,50,"35,672.00",0,Low,1
TX005215,C0065,545.9,2024-03-05 07:17:03,Travel,Premium,47,"109,281.00",0,Low,0
TX000900,C0015,544.54,2024-07-28 19:21:09,Travel,Premium,18,"80,766.00",0,Low,0
TX006614,C0333,542.61,2024-07-10 23:53:41,ATM Withdrawal,Basic,38,"37,711.00",0,Low,0
TX004414,C0181,542.37,2024-01-27 01:19:47,Electronics,Basic,45,"17,547.00",1,Low,1
TX006049,C0097,541.24,2024-08-06 03:24:07,Electronics,Premium,41,"82,584.00",1,Low,1
TX003431,C0446,540.96,2024-01-17 17:59:18,Electronics,Student,46,"15,012.00",0,Low,0
TX000838,C0227,540.62,2024-02-26 08:12:15,Electronics,Basic,38,"35,109.00",1,Low,0
TX007447,C0090,539.71,2024-03-06 04:01:22,Online Shopping,Standard,44,"37,624.00",0,Low,1
TX001750,C0188,539.42,2024-03-16 16:18:48,Travel,Standard,37,"86,151.00",0,Low,0
TX001435,C0037,538.22,2024-10-08 14:21:07,Electronics,Premium,40,"46,559.00",0,Low,0
TX005367,C0388,537.27,2024-11-10 15:14:47,Travel,Basic,60,"37,653.00",0,Low,0
TX004263,C0208,537.14,2024-11-12 14:08:55,Electronics,Basic,44,"28,883.00",0,Low,0
TX003897,C0332,536.68,2024-12-12 06:42:56,Electronics,Basic,27,"28,823.00",0,Low,0
TX003360,C0276,535.9,2024-02-17 21:21:45,Travel,Standard,43,"59,217.00",0,Low,0
TX005274,C0450,535.9,2024-09-01 13:46:43,Electronics,Basic,25,"18,120.00",0,Low,0
TX002719,C0110,535.15,2024-05-31 22:24:28,ATM Withdrawal,Student,37,"16,573.00",0,Low,0
TX007634,C0383,535.06,2024-07-08 06:20:15,Travel,Standard,18,"57,880.00",0,Low,0
TX003282,C0433,534.8,2024-09-28 15:16:44,Electronics,Student,34,"10,161.00",0,Low,0
TX006941,C0373,534.45,2024-07-11 15:27:20,Travel,Premium,55,"67,934.00",0,Low,0
TX007492,C0425,533.98,2024-01-24 16:17:16,Travel,Standard,45,"55,849.00",0,Low,0
TX000695,C0190,533.43,2024-10-14 13:22:24,Electronics,Student,19,"16,720.00",0,Low,0
TX006136,C0055,533.21,2024-11-02 23:40:13,Travel,Standard,50,"51,381.00",0,Low,0
TX001159,C0196,532.81,2024-10-02 13:18:06,ATM Withdrawal,Student,42,"14,851.00",0,Low,0
TX001457,C0462,532.3,2024-07-17 04:56:56,Travel,Premium,38,"101,754.00",1,Low,1
TX004375,C0181,531.67,2024-03-28 10:33:41,Travel,Basic,45,"17,547.00",1,Low,0
TX005988,C0010,530.74,2024-06-22 18:06:59,Electronics,Standard,44,"55,696.00",0,Low,0
TX003374,C0072,530.61,2024-01-08 04:56:16,Travel,Standard,56,"82,014.00",0,Low,1
TX004346,C0343,530.48,2024-10-20 17:14:24,Travel,Standard,40,"63,534.00",0,Low,0
TX003693,C0200,529.44,2024-05-10 16:49:47,Electronics,Standard,24,"53,789.00",0,Low,0
TX002986,C0192,528.62,2024-04-06 19:15:39,Electronics,Basic,48,"31,910.00",0,Low,0
TX002764,C0401,528,2024-01-22 20:40:51,Electronics,Standard,18,"68,786.00",0,Low,0
TX005860,C0291,527.8,2024-03-27 20:03:02,Electronics,Student,35,"11,070.00",0,Low,0
TX001285,C0111,526.35,2024-09-21 03:54:24,Electronics,Standard,18,"68,427.00",0,Low,1
TX003276,C0090,526.07,2024-10-05 11:09:48,Travel,Standard,44,"37,624.00",0,Low,0
TX001176,C0475,525.99,2024-09-29 15:50:37,Electronics,Premium,57,"84,811.00",0,Low,0
TX001739,C0102,525.02,2024-01-07 21:53:28,Travel,Basic,32,"35,126.00",0,Low,0
TX007897,C0104,524.91,2024-08-05 05:48:22,Electronics,Standard,28,"63,588.00",0,Low,0
TX000375,C0313,523.4,2024-05-12 22:34:48,Travel,Basic,47,"18,779.00",0,Low,0
TX006069,C0203,523.29,2024-10-16 11:09:48,Travel,Basic,50,"37,330.00",0,Low,0
TX003482,C0227,522.85,2024-09-12 17:04:56,Electronics,Basic,38,"35,109.00",0,Low,0
TX007137,C0458,522.62,2024-05-30 16:19:40,Travel,Basic,25,"36,073.00",1,Low,0
TX002514,C0449,521.94,2024-05-14 17:03:48,Electronics,Standard,31,"69,243.00",0,Low,0
TX003322,C0419,521.93,2024-08-12 06:50:33,Travel,Standard,52,"55,155.00",0,Low,0
TX005924,C0058,521.75,2024-05-14 21:57:30,Electronics,Student,34,"20,775.00",0,Low,0
TX000485,C0043,521.63,2024-11-07 12:12:14,ATM Withdrawal,Standard,36,"58,657.00",0,Low,0
TX000221,C0223,521.47,2024-12-19 13:53:38,Travel,Standard,46,"58,016.00",0,Low,0
TX004213,C0241,521.3,2024-08-11 15:56:10,Travel,Premium,28,"125,684.00",0,Low,0
TX001772,C0421,521.3,2024-09-14 07:41:49,Travel,Standard,62,"39,023.00",0,Low,0
TX003540,C0394,521.01,2024-10-29 21:46:58,Travel,Standard,59,"22,706.00",1,Low,0
TX001636,C0364,520.9,2024-02-17 17:30:41,Electronics,Standard,42,"54,163.00",0,Low,0
TX005026,C0077,520.89,2024-07-03 22:36:04,Travel,Standard,39,"67,609.00",0,Low,0
TX001115,C0408,519.64,2024-02-09 11:59:34,Electronics,Basic,36,"23,954.00",0,Low,0
TX005120,C0006,519.46,2024-06-10 00:10:22,Electronics,Standard,35,"49,099.00",0,Low,1
TX001495,C0415,519.01,2024-12-23 17:02:20,Travel,Premium,41,"89,249.00",0,Low,0
TX002005,C0055,518.5,2024-01-23 05:59:20,Electronics,Standard,50,"51,381.00",0,Low,0
TX005887,C0192,518.36,2024-12-10 13:31:24,Travel,Basic,48,"31,910.00",0,Low,0
TX004887,C0132,518.35,2024-06-13 20:52:30,ATM Withdrawal,Student,38,"15,480.00",0,Low,0
TX007995,C0411,518.02,2024-06-13 11:47:18,Electronics,Standard,46,"55,422.00",0,Low,0
TX002818,C0175,517.95,2024-01-12 08:16:44,Travel,Premium,41,"88,592.00",0,Low,0
TX004358,C0137,517.84,2024-12-11 15:20:52,Electronics,Premium,28,"101,976.00",0,Low,0
TX006086,C0017,516.31,2024-12-12 07:24:52,Travel,Standard,25,"58,740.00",0,Low,0
TX004823,C0210,515.43,2024-03-25 06:47:00,Travel,Standard,75,"39,401.00",0,Low,0
TX006208,C0484,514.78,2024-07-22 04:23:56,Travel,Standard,40,"82,390.00",0,Low,1
TX007579,C0301,514.76,2024-10-16 01:10:27,Electronics,Standard,28,"54,705.00",0,Low,1
TX004655,C0131,514.73,2024-06-11 15:35:53,Travel,Standard,19,"55,570.00",0,Low,0
TX001312,C0091,514.16,2024-03-19 04:19:39,Electronics,Student,39,"21,013.00",0,Low,1
TX002811,C0289,511.76,2024-02-03 07:01:30,Travel,Premium,41,"60,311.00",0,Low,0
TX005374,C0069,511.48,2024-12-28 15:48:34,Electronics,Premium,42,"87,307.00",0,Low,0
TX002291,C0128,511.1,2024-12-13 20:19:13,Travel,Student,31,"23,569.00",0,Low,0
TX003221,C0189,510.64,2024-04-01 23:30:31,Travel,Premium,27,"101,458.00",0,Low,0
TX002977,C0318,510.56,2024-03-27 20:50:39,Online Shopping,Standard,34,"68,423.00",0,Low,0
TX003588,C0279,509.88,2024-04-09 20:41:59,Travel,Premium,38,"67,381.00",0,Low,0
TX000495,C0098,509.82,2024-05-02 16:29:41,Travel,Basic,41,"24,544.00",0,Low,0
TX001138,C0172,509.42,2024-02-21 18:49:19,Travel,Standard,28,"72,412.00",0,Low,0
TX006561,C0198,509.03,2024-11-16 10:22:31,Travel,Standard,39,"55,779.00",0,Low,0
